state_school_id,district_number,district_name,school_number,school_name,school_type_code,school_type_desc,charter_school,title_i,alternative_ese_center,ela_achievement,ela_learning_gains,math_achievement,math_learning_gains,science_achievement,social_studies_achievement,graduation_rate,career_college_acceleration,total_points,total_components,percent_total_points,percent_tested,grade_2025,grade_2024,econ_disadv_pct,source_url
480282,48,ORANGE,0282,APOPKA MIDDLE,02,Middle/Junior,NO,YES,N,47,55,53,61,39,61,,,512,9,57,98,B,C,92.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480283,48,ORANGE,0283,PINECREST COLLEGIATE ACADEMY,02,Middle/Junior,YES,NO,N,92,92,92,85,,,,,361,4,90,100,A,A,35.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480295,48,ORANGE,0295,LUMINARY MIDDLE,02,Middle/Junior,NO,NO,N,74,67,87,84,59,86,,,683,9,76,100,A,,23.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480301,48,ORANGE,0301,LAKE GEORGE ELEMENTARY,01,Elementary,NO,NO,N,56,61,68,74,55,,,,484,8,61,100,B,C,87.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480311,48,ORANGE,0311,KILLARNEY ELEMENTARY,01,Elementary,NO,YES,N,53,57,43,51,62,,,,402,8,50,99,C,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480321,48,ORANGE,0321,ANDOVER ELEMENTARY,01,Elementary,NO,NO,N,72,65,72,70,71,,,,555,8,69,99,A,A,67.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480322,48,ORANGE,0322,WHISPERING OAK ELEMENTARY,01,Elementary,NO,NO,N,86,68,91,84,83,,,,629,8,79,100,A,A,24.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480331,48,ORANGE,0331,LAUREATE PARK ELEMENTARY,01,Elementary,NO,NO,N,82,74,82,79,83,,,,608,8,76,100,A,A,19.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480342,48,ORANGE,0342,OCOEE MIDDLE,02,Middle/Junior,NO,NO,N,50,55,60,64,53,71,,,550,9,61,99,B,B,84.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480352,48,ORANGE,0352,LAKEVIEW MIDDLE,02,Middle/Junior,NO,NO,N,54,58,50,48,45,76,,,519,9,58,98,B,C,72,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480361,48,ORANGE,0361,TILDENVILLE ELEMENTARY,01,Elementary,NO,NO,N,70,65,73,73,78,,,,542,8,68,100,A,A,51,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480381,48,ORANGE,0381,HUNTERS CREEK MIDDLE,02,Middle/Junior,NO,NO,N,68,63,85,82,70,76,,,658,9,73,100,A,A,43,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480401,48,ORANGE,0401,PINEWOOD ELEMENTARY,01,Elementary,NO,YES,N,50,44,56,69,57,,,,420,8,53,99,C,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480421,48,ORANGE,0421,LOCKHART ELEMENTARY,01,Elementary,NO,YES,N,44,46,37,49,45,,,,369,8,46,100,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480431,48,ORANGE,0431,UNION PARK ELEMENTARY,01,Elementary,NO,YES,N,47,63,56,68,66,,,,442,8,55,100,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480461,48,ORANGE,0461,ZELLWOOD ELEMENTARY,01,Elementary,NO,YES,N,51,56,56,61,55,,,,431,8,54,99,B,A,93.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480472,48,ORANGE,0472,HAMLIN ELEMENTARY,01,Elementary,NO,NO,N,89,74,95,81,91,,,,671,8,84,99,A,A,17.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480482,48,ORANGE,0482,WATER SPRING MIDDLE SCHOOL,02,Middle/Junior,NO,NO,N,78,75,79,73,71,87,,,680,9,76,99,A,A,15.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480510,48,ORANGE,0510,VISTA POINTE ELEMENTARY,01,Elementary,NO,YES,N,60,63,61,50,57,,,,469,8,59,99,B,A,88.6,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480511,48,ORANGE,0511,DILLARD STREET ELEMENTARY,01,Elementary,NO,NO,N,54,58,49,50,63,,,,422,8,53,99,C,B,75.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480520,48,ORANGE,0520,SUMMERLAKE ELEMENTARY,01,Elementary,NO,NO,N,83,64,89,70,85,,,,595,8,74,100,A,A,15.6,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480521,48,ORANGE,0521,LAKE SILVER ELEMENTARY,01,Elementary,NO,YES,N,52,55,47,62,67,,,,452,8,57,98,B,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480531,48,ORANGE,0531,BALDWIN PARK ELEMENTARY,01,Elementary,NO,NO,N,78,70,78,73,81,,,,559,8,70,99,A,A,44.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480541,48,ORANGE,0541,DREAM LAKE ELEMENTARY,01,Elementary,NO,YES,N,50,55,61,60,57,,,,463,8,58,100,B,B,98.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480551,48,ORANGE,0551,CONWAY ELEMENTARY,01,Elementary,NO,YES,N,53,60,52,57,58,,,,441,8,55,99,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480561,48,ORANGE,0561,LAKEMONT ELEMENTARY,01,Elementary,NO,NO,N,68,64,65,62,67,,,,486,8,61,99,B,B,59.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480571,48,ORANGE,0571,GLENRIDGE MIDDLE,02,Middle/Junior,NO,NO,N,60,61,67,66,54,73,,,588,9,65,98,A,A,63.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480581,48,ORANGE,0581,COLLEGE PARK MIDDLE,02,Middle/Junior,NO,YES,N,37,56,40,53,35,57,,,452,9,50,97,C,D,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480601,48,ORANGE,0601,ORLANDO GIFTED ACADEMY,04,Combination,NO,NO,N,98,80,99,87,98,100,,,925,10,93,100,A,A,23.9,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480611,48,ORANGE,0611,AZALEA PARK ELEMENTARY,01,Elementary,NO,YES,N,55,59,65,66,66,,,,480,8,60,99,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480621,48,ORANGE,0621,PINE HILLS ELEMENTARY,01,Elementary,NO,YES,N,48,58,43,53,51,,,,436,8,55,99,B,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480631,48,ORANGE,0631,BLANKNER K-8,04,Combination,NO,NO,N,78,67,82,80,78,80,,,758,10,76,100,A,A,47.6,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480641,48,ORANGE,0641,ROCK LAKE ELEMENTARY,01,Elementary,NO,YES,N,72,72,78,69,83,,,,617,8,77,99,A,A,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480651,48,ORANGE,0651,LAKE WESTON ELEMENTARY,01,Elementary,NO,YES,N,42,61,72,72,44,,,,488,8,61,100,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480661,48,ORANGE,0661,COLONIAL HIGH,03,Senior High,NO,YES,N,43,52,37,45,73,81,92,66,595,10,60,98,B,C,89.9,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480671,48,ORANGE,0671,MAYNARD EVANS HIGH,03,Senior High,NO,YES,N,41,55,44,48,67,71,89,51,597,10,60,96,B,C,99.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480681,48,ORANGE,0681,ENGELWOOD ELEMENTARY,01,Elementary,NO,YES,N,38,46,53,64,44,,,,391,8,49,100,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480691,48,ORANGE,0691,OAK RIDGE HIGH,03,Senior High,NO,YES,N,45,58,42,47,69,72,94,61,608,10,61,97,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480701,48,ORANGE,0701,CATALINA ELEMENTARY,01,Elementary,NO,YES,N,38,59,52,52,40,,,,403,8,50,98,C,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480711,48,ORANGE,0711,CHENEY ELEMENTARY,01,Elementary,NO,YES,N,49,54,56,58,65,,,,434,8,54,99,B,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480721,48,ORANGE,0721,LOCKHART MIDDLE,02,Middle/Junior,NO,YES,N,41,55,46,55,34,56,,,452,9,50,98,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480731,48,ORANGE,0731,MAITLAND MIDDLE,02,Middle/Junior,NO,NO,N,56,57,62,63,62,69,,,559,9,62,98,B,B,59.9,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480741,48,ORANGE,0741,SALLY RIDE ELEMENTARY,01,Elementary,NO,YES,N,44,52,44,48,61,,,,402,8,50,99,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480751,48,ORANGE,0751,BROOKSHIRE ELEMENTARY,01,Elementary,NO,NO,N,62,48,66,52,63,,,,407,8,51,99,C,A,53.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480771,48,ORANGE,0771,NORTHLAKE PARK COMMUNITY ELEMENTARY,01,Elementary,NO,NO,N,83,73,85,73,84,,,,632,8,79,100,A,A,28.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480781,48,ORANGE,0781,DOVER SHORES ELEMENTARY,01,Elementary,NO,YES,N,58,53,61,58,63,,,,445,8,56,97,B,A,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480791,48,ORANGE,0791,MOLLIE RAY ELEMENTARY,01,Elementary,NO,YES,N,55,74,63,83,51,,,,546,8,68,100,A,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480811,48,ORANGE,0811,TANGELO PARK ELEMENTARY,01,Elementary,NO,YES,N,42,56,52,58,45,,,,413,8,52,99,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480821,48,ORANGE,0821,LOVELL ELEMENTARY,01,Elementary,NO,YES,N,40,51,53,63,44,,,,408,8,51,100,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480831,48,ORANGE,0831,CHICKASAW ELEMENTARY,01,Elementary,NO,YES,N,47,51,44,53,52,,,,408,8,51,100,C,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480841,48,ORANGE,0841,SPRING LAKE ELEMENTARY,01,Elementary,NO,YES,N,47,60,49,52,44,,,,410,8,51,98,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480851,48,ORANGE,0851,LANCASTER ELEMENTARY,01,Elementary,NO,YES,N,43,59,56,60,47,,,,410,8,51,100,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480861,48,ORANGE,0861,ROLLING HILLS ELEMENTARY,01,Elementary,NO,YES,N,36,53,45,52,41,,,,379,8,47,99,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480871,48,ORANGE,0871,BONNEVILLE ELEMENTARY,01,Elementary,NO,YES,N,50,64,55,63,66,,,,479,8,60,100,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480881,48,ORANGE,0881,HIAWASSEE ELEMENTARY,01,Elementary,NO,YES,N,54,69,50,55,48,,,,429,8,54,98,B,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480891,48,ORANGE,0891,MICHAEL MCCOY ELEMENTARY,01,Elementary,NO,YES,N,49,64,49,52,53,,,,429,8,54,100,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480901,48,ORANGE,0901,PERSHING SCHOOL,04,Combination,NO,NO,N,61,63,66,69,55,92,,,669,10,67,99,A,B,52.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480911,48,ORANGE,0911,UNION PARK MIDDLE,02,Middle/Junior,NO,YES,N,41,53,47,57,33,44,,,433,9,48,99,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480921,48,ORANGE,0921,ROBINSWOOD MIDDLE,02,Middle/Junior,NO,YES,N,39,54,39,56,39,55,,,490,9,54,97,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480931,48,ORANGE,0931,DR. PHILLIPS HIGH,03,Senior High,NO,NO,N,54,56,45,49,69,68,97,58,618,10,62,97,B,B,67.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480932,48,ORANGE,0932,LAKE BUENA VISTA HIGH SCHOOL,03,Senior High,NO,NO,N,57,63,53,56,67,72,93,60,658,10,66,96,A,B,48.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480941,48,ORANGE,0941,PRAIRIE LAKE ELEMENTARY,01,Elementary,NO,YES,N,61,66,62,68,62,,,,492,8,62,99,A,C,85.6,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480961,48,ORANGE,0961,PALM LAKE ELEMENTARY,01,Elementary,NO,NO,N,68,68,71,71,77,,,,546,8,68,100,A,A,55,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480971,48,ORANGE,0971,VENTURA ELEMENTARY,01,Elementary,NO,YES,N,46,56,52,56,46,,,,410,8,51,99,C,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480981,48,ORANGE,0981,ARBOR RIDGE K-8,04,Combination,NO,NO,N,75,68,84,75,73,96,,,758,10,76,100,A,A,66.6,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
480991,48,ORANGE,0991,CLAY SPRINGS ELEMENTARY,01,Elementary,NO,YES,N,52,54,53,55,66,,,,424,8,53,100,C,C,86.6,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481001,48,ORANGE,1001,UNIVERSITY HIGH,03,Senior High,NO,NO,N,59,57,45,42,76,77,95,65,602,10,60,94,B,B,65.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481003,48,ORANGE,1003,LUCIOUS AND EMMA NIXON ACADEMY CHARTER,01,Elementary,YES,YES,N,20,31,20,8,,,,,79,4,20,100,F,,86.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481009,48,ORANGE,1009,BRIDGEPREP ACADEMY CHARTER,04,Combination,YES,YES,N,31,58,41,67,30,74,,,532,10,53,98,C,D,94.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481010,48,ORANGE,1010,RENAISSANCE CHARTER AT CROWN POINT,04,Combination,YES,YES,N,55,59,53,56,42,76,,,575,10,58,99,B,C,57.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481011,48,ORANGE,1011,ROCK SPRINGS ELEMENTARY,01,Elementary,NO,YES,N,53,53,51,46,55,,,,405,8,51,99,C,C,99.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481012,48,ORANGE,1012,CASTLEVIEW ELEMENTARY,01,Elementary,NO,NO,N,67,60,67,65,63,,,,479,8,60,100,B,B,37.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481014,48,ORANGE,1014,OCPS ACADEMIC CENTER FOR EXCELLENCE,04,Combination,NO,YES,N,25,40,32,55,33,51,,,449,10,45,97,C,D,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481015,48,ORANGE,1015,HAMLIN MIDDLE,02,Middle/Junior,NO,NO,N,76,64,82,71,77,91,,,662,9,74,100,A,A,16.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481018,48,ORANGE,1018,MATER ACADEMY NARCOOSSEE,04,Combination,YES,NO,N,69,65,75,65,57,90,,,697,10,70,100,A,A,44,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481019,48,ORANGE,1019,MATER ACADEMY NARCOOSSEE HIGH SCHOOL,03,Senior High,YES,NO,N,65,61,67,59,71,81,,,544,8,68,99,A,A,49.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481021,48,ORANGE,1021,METROWEST ELEMENTARY,01,Elementary,NO,NO,N,50,58,41,43,46,,,,342,8,43,100,C,C,69.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481022,48,ORANGE,1022,HORIZON WEST MIDDLE,02,Middle/Junior,NO,NO,N,67,64,79,75,62,83,,,646,9,72,98,A,A,29.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481023,48,ORANGE,1023,SUNSHINE ELEMENTARY,01,Elementary,NO,NO,N,50,49,42,44,54,,,,375,8,47,99,C,B,60.9,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481024,48,ORANGE,1024,WATER SPRING ELEMENTARY,01,Elementary,NO,NO,N,68,58,64,57,71,,,,474,8,59,100,B,A,28.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481026,48,ORANGE,1026,KELLY PARK SCHOOL,04,Combination,NO,NO,N,68,61,80,71,71,80,,,699,10,70,100,A,A,52,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481031,48,ORANGE,1031,SOUTHWEST MIDDLE,02,Middle/Junior,NO,NO,N,58,60,67,67,55,74,,,577,9,64,97,A,A,58.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481041,48,ORANGE,1041,MEADOW WOODS ELEMENTARY,01,Elementary,NO,YES,N,54,55,54,52,58,,,,429,8,54,100,B,C,99.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481051,48,ORANGE,1051,WATERBRIDGE ELEMENTARY,01,Elementary,NO,NO,N,55,61,56,65,65,,,,496,8,62,99,A,A,69.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481061,48,ORANGE,1061,WINDY RIDGE K-8,04,Combination,NO,NO,N,71,73,80,72,72,83,,,730,10,73,100,A,A,41.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481071,48,ORANGE,1071,BAY MEADOWS ELEMENTARY,01,Elementary,NO,NO,N,84,72,81,67,83,,,,580,8,73,100,A,A,37.9,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481081,48,ORANGE,1081,JOHN YOUNG ELEMENTARY,01,Elementary,NO,NO,N,62,64,59,69,73,,,,514,8,64,100,A,C,80.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481091,48,ORANGE,1091,WATERFORD ELEMENTARY,01,Elementary,NO,NO,N,72,65,78,80,67,,,,553,8,69,100,A,A,62.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481111,48,ORANGE,1111,ROBERTO CLEMENTE MIDDLE,02,Middle/Junior,NO,YES,N,43,53,52,57,38,48,,,497,9,55,97,C,C,96.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481121,48,ORANGE,1121,DISCOVERY MIDDLE,02,Middle/Junior,NO,NO,N,61,58,73,71,64,77,,,596,9,66,99,A,A,59.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481133,48,ORANGE,1133,WESTRIDGE MIDDLE,02,Middle/Junior,NO,YES,N,36,51,55,65,39,53,,,508,9,56,97,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481141,48,ORANGE,1141,LITTLE RIVER ELEMENTARY,01,Elementary,NO,YES,N,43,50,49,61,66,,,,416,8,52,100,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481151,48,ORANGE,1151,JUDSON B WALKER MIDDLE,02,Middle/Junior,NO,YES,N,38,56,41,53,38,49,,,461,9,51,98,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481161,48,ORANGE,1161,VILLAGE PARK ELEMENTARY,01,Elementary,NO,NO,N,71,63,80,71,76,,,,561,8,70,100,A,A,40.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481171,48,ORANGE,1171,WINEGARD ELEMENTARY,01,Elementary,NO,YES,N,42,59,46,61,54,,,,416,8,52,99,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481181,48,ORANGE,1181,DOMMERICH ELEMENTARY,01,Elementary,NO,NO,N,86,72,92,87,91,,,,671,8,84,100,A,A,19,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481191,48,ORANGE,1191,HUNTERS CREEK ELEMENTARY,01,Elementary,NO,NO,N,69,67,72,68,82,,,,530,8,66,100,A,A,57.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481201,48,ORANGE,1201,WESTPOINTE ELEMENTARY,01,Elementary,NO,NO,N,68,64,71,59,69,,,,504,8,63,100,A,A,53.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481221,48,ORANGE,1221,LAKE SYBELIA ELEMENTARY,01,Elementary,NO,NO,N,51,58,56,52,56,,,,402,8,50,99,C,B,84.6,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481231,48,ORANGE,1231,WINDERMERE ELEMENTARY,01,Elementary,NO,NO,N,88,80,87,78,90,,,,641,8,80,100,A,A,15.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481241,48,ORANGE,1241,MEADOWBROOK MIDDLE,02,Middle/Junior,NO,YES,N,42,55,51,60,38,61,,,511,9,57,98,B,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481251,48,ORANGE,1251,RIVERSIDE ELEMENTARY,01,Elementary,NO,YES,N,45,54,47,54,49,,,,400,8,50,99,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481261,48,ORANGE,1261,SADLER ELEMENTARY,01,Elementary,NO,YES,N,39,57,45,50,32,,,,369,8,46,99,C,B,94.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481271,48,ORANGE,1271,ROSEMONT ELEMENTARY,01,Elementary,NO,YES,N,52,59,58,60,50,,,,441,8,55,100,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481281,48,ORANGE,1281,CORNER LAKE MIDDLE,02,Middle/Junior,NO,NO,N,56,58,64,67,58,68,,,589,9,65,97,A,B,88,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481282,48,ORANGE,1282,APOPKA ELEMENTARY,01,Elementary,NO,NO,N,56,57,58,64,60,,,,437,8,55,100,B,B,88.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481291,48,ORANGE,1291,CHAIN OF LAKES MIDDLE,02,Middle/Junior,NO,NO,N,43,54,48,52,35,58,,,466,9,52,99,C,C,73.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481321,48,ORANGE,1321,WILLIAM S MAXEY ELEMENTARY,01,Elementary,NO,YES,N,63,64,67,78,76,,,,523,8,65,100,A,A,89.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481322,48,ORANGE,1322,PANTHER LAKE ELEMENTARY,01,Elementary,NO,NO,N,71,66,79,72,78,,,,547,8,68,100,A,A,18.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481331,48,ORANGE,1331,ORANGE CENTER ELEMENTARY,01,Elementary,NO,YES,N,43,47,56,64,51,,,,422,8,53,99,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481341,48,ORANGE,1341,SOUTHWOOD ELEMENTARY,01,Elementary,NO,NO,N,65,61,72,71,77,,,,516,8,65,100,A,A,84.6,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481351,48,ORANGE,1351,HUNGERFORD ELEMENTARY,01,Elementary,NO,YES,N,52,58,51,65,64,,,,468,8,59,99,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481361,48,ORANGE,1361,PHILLIS WHEATLEY ELEMENTARY,01,Elementary,NO,YES,N,37,56,36,38,54,,,,354,8,44,99,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481371,48,ORANGE,1371,SUNRISE ELEMENTARY,01,Elementary,NO,NO,N,77,67,79,67,74,,,,556,8,70,100,A,A,43.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481381,48,ORANGE,1381,MEADOW WOODS MIDDLE,02,Middle/Junior,NO,NO,N,55,63,61,66,42,73,,,529,9,59,97,B,C,79.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481391,48,ORANGE,1391,CONWAY MIDDLE,02,Middle/Junior,NO,YES,N,50,56,56,58,47,56,,,507,9,56,97,C,C,87.9,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481392,48,ORANGE,1392,BAY LAKE ELEMENTARY,01,Elementary,NO,NO,N,70,66,75,66,72,,,,513,8,64,100,A,A,35.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481401,48,ORANGE,1401,ALOMA ELEMENTARY,01,Elementary,NO,YES,N,61,53,57,47,56,,,,434,8,54,100,B,C,85.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481411,48,ORANGE,1411,WINTER PARK HIGH,03,Senior High,NO,NO,N,69,66,56,53,86,84,97,77,696,10,70,98,A,A,41.9,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481421,48,ORANGE,1421,IVEY LANE ELEMENTARY,01,Elementary,NO,YES,N,37,52,56,67,64,,,,445,8,56,100,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481431,48,ORANGE,1431,RIDGEWOOD PARK ELEMENTARY,01,Elementary,NO,YES,N,49,63,54,58,58,,,,431,8,54,99,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481441,48,ORANGE,1441,SHENANDOAH ELEMENTARY,01,Elementary,NO,NO,N,57,60,56,56,53,,,,457,8,57,100,B,A,85,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481451,48,ORANGE,1451,COLUMBIA ELEMENTARY,01,Elementary,NO,NO,N,72,58,75,59,78,,,,516,8,65,100,A,A,67.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481461,48,ORANGE,1461,HIDDEN OAKS ELEMENTARY,01,Elementary,NO,NO,N,66,61,75,81,79,,,,544,8,68,99,A,A,75.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481471,48,ORANGE,1471,HORIZON HIGH SCHOOL,03,Senior High,NO,NO,N,73,64,59,45,86,76,96,71,676,10,68,98,A,A,18.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481481,48,ORANGE,1481,STONEWYCK ELEMENTARY,01,Elementary,NO,NO,N,74,68,78,82,79,,,,577,8,72,100,A,A,56.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481482,48,ORANGE,1482,INDEPENDENCE ELEMENTARY,01,Elementary,NO,NO,N,80,68,84,71,83,,,,581,8,73,100,A,A,21,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481491,48,ORANGE,1491,PALMETTO ELEMENTARY,01,Elementary,NO,YES,N,36,57,38,46,44,,,,370,8,46,100,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481492,48,ORANGE,1492,MILLENNIA GARDENS ELEMENTARY,01,Elementary,NO,YES,N,50,55,44,45,54,,,,388,8,49,99,C,C,99.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481501,48,ORANGE,1501,OAK HILL ELEMENTARY,01,Elementary,NO,YES,N,58,62,60,69,55,,,,468,8,59,100,B,A,99.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481511,48,ORANGE,1511,WEST ORANGE HIGH,03,Senior High,NO,NO,N,69,60,55,52,82,85,94,76,679,10,68,98,A,A,35.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481521,48,ORANGE,1521,APOPKA HIGH,03,Senior High,NO,NO,N,53,54,44,41,75,68,94,66,600,10,60,98,B,B,65.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
